id,name,type,description,clientDescription,muscleGroup,equipment,videoUrl,imageUrl,gifUrl,tags,isPublic,createdAt
"cmt33aem1004lypj1yzzax22z","Clean con kettlebell","FUNCTIONAL","Ejercicio funcional de full body tipo functional. Requiere barra.","Realizá el movimiento funcional con barra enfocándote en la estabilidad de full body.","Full body","Barra",,,,"[""full_body"",""barra"",""kettlebell"",""clean""]","true","2026-08-21T15:13:40.729Z"
"cmt33aepg004mypj19fj74kdp","Bird dog con peso","FUNCTIONAL","Ejercicio de entrenamiento funcional usando peso corporal. Trabaja piernas.","Realizá el movimiento funcional con peso corporal enfocándote en la estabilidad de piernas.","Piernas","Peso corporal",,,,"[""piernas"",""peso_corporal""]","true","2026-08-21T15:13:40.852Z"
"cmt33aes8004nypj1kefhsrv2","Clean muscle clean","FUNCTIONAL","Ejercicio funcional de piernas tipo functional. Requiere peso corporal.","Con peso corporal, realizá el ejercicio manteniendo el core activado y trabajando piernas.","Piernas","Peso corporal",,,,"[""piernas"",""peso_corporal"",""clean""]","true","2026-08-21T15:13:40.952Z"
"cmt33aew1004oypj140nwn622","Wall ball con giro","FUNCTIONAL","Movimiento funcional compuesto para espalda con balón.","Realizá el movimiento funcional con balón enfocándote en la estabilidad de espalda.","Espalda","Balón",,,,"[""espalda"",""balón""]","true","2026-08-21T15:13:41.046Z"
"cmt33aeyv004pypj1lqau5wm1","Snatch hang snatch","FUNCTIONAL","Ejercicio funcional de full body tipo functional. Requiere banda.","Ejecutá el movimiento de forma fluida con banda, coordinando todo el cuerpo. Enfocate en full body.","Full body","Banda",,,,"[""full_body"",""banda"",""snatch""]","true","2026-08-21T15:13:41.191Z"
"cmt33af1k004qypj1tehkm8ah","Sled bear crawl push","FUNCTIONAL","Ejercicio funcional de hombros tipo functional. Requiere cuerdas.","Realizá el movimiento funcional con cuerdas enfocándote en la estabilidad de hombros.","Hombros","Cuerdas",,,,"[""hombros"",""cuerdas""]","true","2026-08-21T15:13:41.289Z"
"cmt33af5d004rypj19tgw0ij5","Box squat jump","FUNCTIONAL","Movimiento funcional compuesto para full body con sandbag.","Usá sandbag y ejecutá el patrón de movimiento completo. Controlá full body durante todo el recorrido.","Full body","Sandbag",,,,"[""full_body"",""sandbag"",""box"",""jump""]","true","2026-08-21T15:13:41.425Z"
"cmt33af7z004sypj17rz012je","Bear crawl con arrastre","FUNCTIONAL","Ejercicio de entrenamiento funcional usando sandbag. Trabaja core.","Con sandbag, realizá el ejercicio manteniendo el core activado y trabajando core.","Core","Sandbag",,,,"[""core"",""sandbag""]","true","2026-08-21T15:13:41.519Z"
"cmt33ah82005hypj1puaok0wn","World's greatest stretch","MOBILITY","Rutina de movilidad con banda enfocada en tobillos.","Usá banda y movete lentamente explorando el rango de tobillos. Mantené la respiración fluida.","Tobillos","Banda",,,,"[""tobillos"",""banda""]","true","2026-08-21T15:13:44.114Z"
"cmt33afaj004typj120fhlwrc","Box burpee jump","FUNCTIONAL","Ejercicio de entrenamiento funcional usando cuerdas. Trabaja pecho.","Realizá el movimiento funcional con cuerdas enfocándote en la estabilidad de pecho.","Pecho","Cuerdas",,,,"[""pecho"",""cuerdas"",""burpee"",""box""]","true","2026-08-21T15:13:41.611Z"
"cmt33afd9004uypj1h3t6qzev","Sled pull","FUNCTIONAL","Ejercicio funcional de core tipo functional. Requiere soga.","Con soga, realizá el ejercicio manteniendo el core activado y trabajando core.","Core","Soga",,,,"[""core"",""soga""]","true","2026-08-21T15:13:41.709Z"
"cmt33affr004vypj1lsqdkljv","Step-up con press","FUNCTIONAL","Ejercicio de entrenamiento funcional usando kettlebell. Trabaja core.","Realizá el movimiento funcional con kettlebell enfocándote en la estabilidad de core.","Core","Kettlebell",,,,"[""core"",""kettlebell"",""press""]","true","2026-08-21T15:13:41.799Z"
"cmt33afic004wypj1xatx6j5f","Bird dog con banda","FUNCTIONAL","Movimiento funcional compuesto para full body con kettlebell.","Con kettlebell, realizá el ejercicio manteniendo el core activado y trabajando full body.","Full body","Kettlebell",,,,"[""full_body"",""kettlebell""]","true","2026-08-21T15:13:41.892Z"
"cmt33afkw004xypj1t2520irj","Thruster con kettlebell","FUNCTIONAL","Patrón de movimiento funcional con cuerdas enfocado en core.","Realizá el movimiento funcional con cuerdas enfocándote en la estabilidad de core.","Core","Cuerdas",,,,"[""core"",""cuerdas"",""kettlebell"",""thruster""]","true","2026-08-21T15:13:41.984Z"
"cmt33afq3004yypj1wnczsmxl","Clean con mancuernas","FUNCTIONAL","Movimiento funcional compuesto para full body con sandbag.","Con sandbag, realizá el ejercicio manteniendo el core activado y trabajando full body.","Full body","Sandbag",,,,"[""full_body"",""sandbag"",""clean""]","true","2026-08-21T15:13:42.171Z"
"cmt33aftj004zypj1j3bgpaa5","Farmer carry con peso diferente","FUNCTIONAL","Ejercicio de entrenamiento funcional usando barra. Trabaja core.","Realizá el movimiento funcional con barra enfocándote en la estabilidad de core.","Core","Barra",,,,"[""core"",""barra""]","true","2026-08-21T15:13:42.296Z"
"cmt33afxj0050ypj1d92qbzta","Turkish squat con kettlebell","FUNCTIONAL","Ejercicio de entrenamiento funcional usando peso corporal. Trabaja full body.","Ejecutá el movimiento de forma fluida con peso corporal, coordinando todo el cuerpo. Enfocate en full body.","Full body","Peso corporal",,,,"[""full_body"",""peso_corporal"",""kettlebell""]","true","2026-08-21T15:13:42.439Z"
"cmt33ag0j0051ypj1y22k5yd3","Box over","FUNCTIONAL","Ejercicio funcional de pecho tipo functional. Requiere trineo.","Ejecutá el movimiento de forma fluida con trineo, coordinando todo el cuerpo. Enfocate en pecho.","Pecho","Trineo",,,,"[""pecho"",""trineo"",""box""]","true","2026-08-21T15:13:42.547Z"
"cmt33ag3t0052ypj1xkgav0or","Sandbag load","FUNCTIONAL","Ejercicio funcional de full body tipo functional. Requiere trineo.","Con trineo, realizá el ejercicio manteniendo el core activado y trabajando full body.","Full body","Trineo",,,,"[""full_body"",""trineo""]","true","2026-08-21T15:13:42.666Z"
"cmt33ag6i0053ypj1rebkqevo","Clean hang clean","FUNCTIONAL","Patrón de movimiento funcional con peso corporal enfocado en full body.","Ejecutá el movimiento de forma fluida con peso corporal, coordinando todo el cuerpo. Enfocate en full body.","Full body","Peso corporal",,,,"[""full_body"",""peso_corporal"",""clean""]","true","2026-08-21T15:13:42.763Z"
"cmt33ag920054ypj1ifsxsluc","Sandbag press","FUNCTIONAL","Ejercicio de entrenamiento funcional usando banda. Trabaja core.","Con banda, realizá el ejercicio manteniendo el core activado y trabajando core.","Core","Banda",,,,"[""core"",""banda"",""press""]","true","2026-08-21T15:13:42.854Z"
"cmt33agbo0055ypj1iv60j3w1","Lunge con curl","FUNCTIONAL","Ejercicio de entrenamiento funcional usando barra. Trabaja full body.","Ejecutá el movimiento de forma fluida con barra, coordinando todo el cuerpo. Enfocate en full body.","Full body","Barra",,,,"[""full_body"",""barra"",""curl""]","true","2026-08-21T15:13:42.949Z"
"cmt33agea0056ypj1itolv1my","Step-up lateral","FUNCTIONAL","Movimiento funcional compuesto para piernas con peso corporal.","Con peso corporal, realizá el ejercicio manteniendo el core activado y trabajando piernas.","Piernas","Peso corporal",,,,"[""piernas"",""peso_corporal""]","true","2026-08-21T15:13:43.042Z"
"cmt33aghr0057ypj1t4rb9j47","Turkish get-down","FUNCTIONAL","Ejercicio de entrenamiento funcional usando balón. Trabaja espalda.","Ejecutá el movimiento de forma fluida con balón, coordinando todo el cuerpo. Enfocate en espalda.","Espalda","Balón",,,,"[""espalda"",""balón""]","true","2026-08-21T15:13:43.168Z"
"cmt33agkb0058ypj1vilfphj7","Thruster con sandbag","FUNCTIONAL","Movimiento funcional compuesto para pecho con barra.","Usá barra y ejecutá el patrón de movimiento completo. Controlá pecho durante todo el recorrido.","Pecho","Barra",,,,"[""pecho"",""barra"",""thruster""]","true","2026-08-21T15:13:43.259Z"
"cmt33agms0059ypj13w2ecq2g","Kettlebell rack walk","FUNCTIONAL","Ejercicio de entrenamiento funcional usando trineo. Trabaja full body.","Ejecutá el movimiento de forma fluida con trineo, coordinando todo el cuerpo. Enfocate en full body.","Full body","Trineo",,,,"[""full_body"",""trineo"",""kettlebell""]","true","2026-08-21T15:13:43.349Z"
"cmt33agpf005aypj12jgq8ej7","Plank with walk","FUNCTIONAL","Movimiento funcional compuesto para hombros con trx.","Usá trx y ejecutá el patrón de movimiento completo. Controlá hombros durante todo el recorrido.","Hombros","TRX",,,,"[""hombros"",""trx""]","true","2026-08-21T15:13:43.444Z"
"cmt33ags2005bypj1gjh4ituu","Bear crawl lateral","FUNCTIONAL","Ejercicio funcional de full body tipo functional. Requiere kettlebell.","Ejecutá el movimiento de forma fluida con kettlebell, coordinando todo el cuerpo. Enfocate en full body.","Full body","Kettlebell",,,,"[""full_body"",""kettlebell""]","true","2026-08-21T15:13:43.538Z"
"cmt33agup005cypj1dlt1g01t","Kettlebell around the world","FUNCTIONAL","Ejercicio de entrenamiento funcional usando peso corporal. Trabaja piernas.","Con peso corporal, realizá el ejercicio manteniendo el core activado y trabajando piernas.","Piernas","Peso corporal",,,,"[""piernas"",""peso_corporal"",""kettlebell""]","true","2026-08-21T15:13:43.633Z"
"cmt33agxa005dypj1zouoam8v","Turkish windmill","FUNCTIONAL","Patrón de movimiento funcional con barra enfocado en espalda.","Ejecutá el movimiento de forma fluida con barra, coordinando todo el cuerpo. Enfocate en espalda.","Espalda","Barra",,,,"[""espalda"",""barra""]","true","2026-08-21T15:13:43.726Z"
"cmt33agzz005eypj1bxjz8u4l","TRX squat","FUNCTIONAL","Ejercicio de entrenamiento funcional usando barra. Trabaja espalda.","Realizá el movimiento funcional con barra enfocándote en la estabilidad de espalda.","Espalda","Barra",,,,"[""espalda"",""barra""]","true","2026-08-21T15:13:43.823Z"
"cmt33ah2l005fypj1sixbn2e0","Lunge con kettlebell","FUNCTIONAL","Ejercicio de entrenamiento funcional usando mancuernas. Trabaja core.","Usá mancuernas y ejecutá el patrón de movimiento completo. Controlá core durante todo el recorrido.","Core","Mancuernas",,,,"[""core"",""mancuernas"",""kettlebell""]","true","2026-08-21T15:13:43.918Z"
"cmt33ah5b005gypj1yf5t41ao","Snatch con sandbag","FUNCTIONAL","Ejercicio funcional de core tipo functional. Requiere barra.","Realizá el movimiento funcional con barra enfocándote en la estabilidad de core.","Core","Barra",,,,"[""core"",""barra"",""snatch""]","true","2026-08-21T15:13:44.016Z"
"cmt33ahb3005iypj1za9ta2cd","Puente unilateral","MOBILITY","Ejercicio de control articular de cuello usando fitball.","Realizá el movimiento lentamente y controlado con fitball, enfocándote en la movilidad de cuello. No fuerces.","Cuello","Fitball",,,,"[""cuello"",""fitball""]","true","2026-08-21T15:13:44.223Z"
"cmt33ahei005jypj1duirq0r7","Wrist extensor stretch","MOBILITY","Trabajo de movilidad articular para cadera con bosu.","Con bosu, ejecutá el ejercicio dentro de tu rango de movimiento cómodo. Trabaja cadera suavemente.","Cadera","Bosu",,,,"[""cadera"",""bosu""]","true","2026-08-21T15:13:44.346Z"
"cmt33ahh1005kypj119a2m6mt","T-spine mobility en foam roller","MOBILITY","Rutina de movilidad con bosu enfocada en cadera.","Realizá el movimiento lentamente y controlado con bosu, enfocándote en la movilidad de cadera. No fuerces.","Cadera","Bosu",,,,"[""cadera"",""bosu"",""foam_roller""]","true","2026-08-21T15:13:44.437Z"
"cmt33ahjj005lypj1w3tnzw09","Cat-cow con balanceo","MOBILITY","Ejercicio de movilidad de cadera tipo mobility. Requiere banda.","Realizá el movimiento lentamente y controlado con banda, enfocándote en la movilidad de cadera. No fuerces.","Cadera","Banda",,,,"[""cadera"",""banda"",""equilibrio""]","true","2026-08-21T15:13:44.527Z"
"cmt33ahm4005mypj12vj78kyi","Hip flexor stretch","MOBILITY","Trabajo de movilidad articular para pecho con palo.","Usá palo y movete lentamente explorando el rango de pecho. Mantené la respiración fluida.","Pecho","Palo",,,,"[""pecho"",""palo""]","true","2026-08-21T15:13:44.620Z"
"cmt33ahoz005nypj1eu0swufo","World's greatest stretch con hamstring","MOBILITY","Trabajo de movilidad articular para tobillos con peso corporal.","Realizá el movimiento lentamente y controlado con peso corporal, enfocándote en la movilidad de tobillos. No fuerces.","Tobillos","Peso corporal",,,,"[""tobillos"",""peso_corporal""]","true","2026-08-21T15:13:44.723Z"
"cmt33ahrj005oypj1d7w76nux","Psoas stretch en banco","MOBILITY","Ejercicio de movilidad de espalda tipo mobility. Requiere pelota.","Usá pelota y movete lentamente explorando el rango de espalda. Mantené la respiración fluida.","Espalda","Pelota",,,,"[""espalda"",""pelota""]","true","2026-08-21T15:13:44.815Z"
"cmt33ahu6005pypj1etbgv7x5","Cat-cow con extensión lateral","MOBILITY","Trabajo de movilidad articular para hombros con bosu.","Con bosu, realizá movimientos controlados para mejorar la movilidad de hombros. Sin dolor.","Hombros","Bosu",,,,"[""hombros"",""bosu"",""extension""]","true","2026-08-21T15:13:44.910Z"
"cmt33ahwv005qypj1jtlftyw1","Foam rolling de espalda alta","MOBILITY","Trabajo de movilidad articular para hombros con bosu.","Usá bosu y movete lentamente explorando el rango de hombros. Mantené la respiración fluida.","Hombros","Bosu",,,,"[""hombros"",""bosu"",""foam_roller""]","true","2026-08-21T15:13:45.007Z"
"cmt33ahzc005rypj1wqwficnq","Dislocaciones con palo en agarre cerrado","MOBILITY","Rutina de movilidad con peso corporal enfocada en hombros.","Usá peso corporal y movete lentamente explorando el rango de hombros. Mantené la respiración fluida.","Hombros","Peso corporal",,,,"[""hombros"",""peso_corporal"",""palo""]","true","2026-08-21T15:13:45.096Z"
"cmt33ai2g005sypj1hups44q0","Psoas stretch con banda","MOBILITY","Ejercicio de control articular de cuello usando peso corporal.","Realizá el movimiento lentamente y controlado con peso corporal, enfocándote en la movilidad de cuello. No fuerces.","Cuello","Peso corporal",,,,"[""cuello"",""peso_corporal""]","true","2026-08-21T15:13:45.208Z"
"cmt33ai5c005typj130o1xv75","Estiramiento dinámico de pecho","MOBILITY","Ejercicio de movilidad de rodillas tipo mobility. Requiere pelota.","Con pelota, ejecutá el ejercicio dentro de tu rango de movimiento cómodo. Trabaja rodillas suavemente.","Rodillas","Pelota",,,,"[""rodillas"",""pelota"",""estiramiento""]","true","2026-08-21T15:13:45.312Z"
"cmt33ai80005uypj1f68aj85c","World's greatest stretch con rotación","MOBILITY","Ejercicio de movilidad de hombros tipo mobility. Requiere pelota.","Usá pelota y movete lentamente explorando el rango de hombros. Mantené la respiración fluida.","Hombros","Pelota",,,,"[""hombros"",""pelota"",""rotacion""]","true","2026-08-21T15:13:45.408Z"
"cmt33aiay005vypj1gzo93cuj","Estiramiento dinámico de espalda","MOBILITY","Ejercicio de movilidad de piernas tipo mobility. Requiere foam roller.","Con foam roller, ejecutá el ejercicio dentro de tu rango de movimiento cómodo. Trabaja piernas suavemente.","Piernas","Foam roller",,,,"[""piernas"",""foam_roller"",""estiramiento""]","true","2026-08-21T15:13:45.515Z"
"cmt33aidn005wypj1dn9kb670","Neck rotation","MOBILITY","Trabajo de movilidad articular para muñecas con peso corporal.","Realizá el movimiento lentamente y controlado con peso corporal, enfocándote en la movilidad de muñecas. No fuerces.","Muñecas","Peso corporal",,,,"[""muñecas"",""peso_corporal""]","true","2026-08-21T15:13:45.611Z"
"cmt33aigd005xypj17jvkzigj","Dislocaciones con palo en agarre ancho","MOBILITY","Ejercicio de movilidad de piernas tipo mobility. Requiere fitball.","Realizá el movimiento lentamente y controlado con fitball, enfocándote en la movilidad de piernas. No fuerces.","Piernas","Fitball",,,,"[""piernas"",""fitball"",""palo""]","true","2026-08-21T15:13:45.709Z"
"cmt33aije005yypj199f9it5r","Rotación de cuello","MOBILITY","Ejercicio de control articular de piernas usando bosu.","Con bosu, ejecutá el ejercicio dentro de tu rango de movimiento cómodo. Trabaja piernas suavemente.","Piernas","Bosu",,,,"[""piernas"",""bosu"",""rotacion""]","true","2026-08-21T15:13:45.818Z"
"cmt33aim1005zypj1ws3jzij3","Wrist flexor stretch","MOBILITY","Ejercicio de movilidad de muñecas tipo mobility. Requiere peso corporal.","Usá peso corporal y movete lentamente explorando el rango de muñecas. Mantené la respiración fluida.","Muñecas","Peso corporal",,,,"[""muñecas"",""peso_corporal""]","true","2026-08-21T15:13:45.913Z"
"cmt33aiok0060ypj1hdsplkoa","Rotación de muñeca","MOBILITY","Ejercicio de movilidad de core tipo mobility. Requiere palo.","Con palo, ejecutá el ejercicio dentro de tu rango de movimiento cómodo. Trabaja core suavemente.","Core","Palo",,,,"[""core"",""palo"",""rotacion""]","true","2026-08-21T15:13:46.004Z"
"cmt33air40061ypj1ko9z99ix","Neck chin tuck","MOBILITY","Trabajo de movilidad articular para tobillos con foam roller.","Usá foam roller y movete lentamente explorando el rango de tobillos. Mantené la respiración fluida.","Tobillos","Foam roller",,,,"[""tobillos"",""foam_roller""]","true","2026-08-21T15:13:46.096Z"
"cmt33aitr0062ypj1u7alknfq","Hip external rotation","MOBILITY","Rutina de movilidad con fitball enfocada en rodillas.","Usá fitball y movete lentamente explorando el rango de rodillas. Mantené la respiración fluida.","Rodillas","Fitball",,,,"[""rodillas"",""fitball""]","true","2026-08-21T15:13:46.191Z"
"cmt33aiwe0063ypj1g5kf5cso","Neck CARs","MOBILITY","Rutina de movilidad con pelota enfocada en rodillas.","Usá pelota y movete lentamente explorando el rango de rodillas. Mantené la respiración fluida.","Rodillas","Pelota",,,,"[""rodillas"",""pelota""]","true","2026-08-21T15:13:46.286Z"
"cmt33aiyv0064ypj1ofu9sep7","Puente con rotación","MOBILITY","Ejercicio de control articular de cuello usando banda.","Con banda, realizá movimientos controlados para mejorar la movilidad de cuello. Sin dolor.","Cuello","Banda",,,,"[""cuello"",""banda"",""rotacion""]","true","2026-08-21T15:13:46.376Z"
"cmt33aj1i0065ypj1wdbwjzf2","Shoulder cross-body","MOBILITY","Rutina de movilidad con pelota enfocada en cadera.","Con pelota, realizá movimientos controlados para mejorar la movilidad de cadera. Sin dolor.","Cadera","Pelota",,,,"[""cadera"",""pelota""]","true","2026-08-21T15:13:46.470Z"
"cmt33aj460066ypj1x2skvvqb","Rotación de cadera en clinch","MOBILITY","Rutina de movilidad con peso corporal enfocada en muñecas.","Usá peso corporal y movete lentamente explorando el rango de muñecas. Mantené la respiración fluida.","Muñecas","Peso corporal",,,,"[""muñecas"",""peso_corporal"",""rotacion""]","true","2026-08-21T15:13:46.566Z"
"cmt33aj6r0067ypj1gesb79n7","Foam rolling de tríceps","MOBILITY","Trabajo de movilidad articular para hombros con peso corporal.","Con peso corporal, ejecutá el ejercicio dentro de tu rango de movimiento cómodo. Trabaja hombros suavemente.","Hombros","Peso corporal",,,,"[""hombros"",""peso_corporal"",""foam_roller""]","true","2026-08-21T15:13:46.660Z"
"cmt33aj9c0068ypj1ut7uamrd","Hip CARs","MOBILITY","Ejercicio de control articular de cadera usando fitball.","Con fitball, realizá movimientos controlados para mejorar la movilidad de cadera. Sin dolor.","Cadera","Fitball",,,,"[""cadera"",""fitball""]","true","2026-08-21T15:13:46.752Z"
"cmt33ajc00069ypj1sxoqgksl","Shoulder CARs","MOBILITY","Rutina de movilidad con bosu enfocada en cadera.","Con bosu, realizá movimientos controlados para mejorar la movilidad de cadera. Sin dolor.","Cadera","Bosu",,,,"[""cadera"",""bosu""]","true","2026-08-21T15:13:46.849Z"
"cmt33ajex006aypj1kv6kqlqu","Hip internal rotation","MOBILITY","Rutina de movilidad con pelota enfocada en piernas.","Con pelota, realizá movimientos controlados para mejorar la movilidad de piernas. Sin dolor.","Piernas","Pelota",,,,"[""piernas"",""pelota""]","true","2026-08-21T15:13:46.953Z"
"cmt33ajhl006bypj1wezkvtlb","Foam rolling de IT band","MOBILITY","Trabajo de movilidad articular para full body con palo.","Realizá el movimiento lentamente y controlado con palo, enfocándote en la movilidad de full body. No fuerces.","Full body","Palo",,,,"[""full_body"",""palo"",""foam_roller""]","true","2026-08-21T15:13:47.049Z"
"cmt33ajkl006cypj1sluanqol","Wrist mobility circles","MOBILITY","Ejercicio de movilidad de pecho tipo mobility. Requiere banda.","Con banda, ejecutá el ejercicio dentro de tu rango de movimiento cómodo. Trabaja pecho suavemente.","Pecho","Banda",,,,"[""pecho"",""banda""]","true","2026-08-21T15:13:47.157Z"
"cmt33ajnc006dypj1ocuwea21","Postura del pez","STRETCHING","Trabajo de flexibilidad para pantorrilla con banco.","Usá banco y mantené la posición estirando pantorrilla. Relajá la zona y respirá.","Pantorrilla","Banco",,,,"[""pantorrilla"",""banco""]","true","2026-08-21T15:13:47.256Z"
"cmt33ajq3006eypj1s2mzpnrt","Fascial stretch de fascia posterior","STRETCHING","Ejercicio de estiramiento de espalda tipo stretching. Requiere foam roller.","Usá foam roller y mantené la posición estirando espalda. Relajá la zona y respirá.","Espalda","Foam roller",,,,"[""espalda"",""foam_roller""]","true","2026-08-21T15:13:47.355Z"
"cmt33ajst006fypj1pf303x78","Postura del guerrero II","STRETCHING","Ejercicio de estiramiento de pantorrilla tipo stretching. Requiere palo.","Mantené el estiramiento durante 20-30 segundos con palo, sintiendo la tensión en pantorrilla. No rebotes.","Pantorrilla","Palo",,,,"[""pantorrilla"",""palo""]","true","2026-08-21T15:13:47.454Z"
"cmt33ajvf006gypj1wjbyto1p","Postura del loto","STRETCHING","Ejercicio de estiramiento de femoral tipo stretching. Requiere banco.","Con banco, estirá femoral suavemente hasta sentir tensión moderada. Respirá profundamente.","Femoral","Banco",,,,"[""femoral"",""banco""]","true","2026-08-21T15:13:47.547Z"
"cmt33ajy4006hypj16r0lkx4e","Estiramiento de espalda en extensión","STRETCHING","Rutina de elongación con foam roller enfocada en antebrazos.","Mantené el estiramiento durante 20-30 segundos con foam roller, sintiendo la tensión en antebrazos. No rebotes.","Antebrazos","Foam roller",,,,"[""antebrazos"",""foam_roller"",""extension"",""estiramiento""]","true","2026-08-21T15:13:47.645Z"
"cmt33ak3m006iypj1eo5rjjlm","Stretch de perro boca abajo","STRETCHING","Rutina de elongación con banco enfocada en hombros.","Usá banco y mantené la posición estirando hombros. Relajá la zona y respirá.","Hombros","Banco",,,,"[""hombros"",""banco""]","true","2026-08-21T15:13:47.842Z"
"cmt33ak6i006jypj1tnjbklut","Pilates saw","STRETCHING","Rutina de elongación con fitball enfocada en tríceps.","Con fitball, estirá tríceps suavemente hasta sentir tensión moderada. Respirá profundamente.","Tríceps","Fitball",,,,"[""tríceps"",""fitball""]","true","2026-08-21T15:13:47.947Z"
"cmt33ak99006kypj19coi2nve","Estiramiento activo de espalda","STRETCHING","Rutina de elongación con fitball enfocada en tríceps.","Mantené el estiramiento durante 20-30 segundos con fitball, sintiendo la tensión en tríceps. No rebotes.","Tríceps","Fitball",,,,"[""tríceps"",""fitball"",""estiramiento""]","true","2026-08-21T15:13:48.045Z"
"cmt33akcb006lypj1ae8ceb9l","Fascial stretch de fascia anterior","STRETCHING","Estiramiento de pecho usando banda.","Usá banda y mantené la posición estirando pecho. Relajá la zona y respirá.","Pecho","Banda",,,,"[""pecho"",""banda""]","true","2026-08-21T15:13:48.155Z"
"cmt33akez006mypj1ycvnfwl8","Postura del guerrero III","STRETCHING","Ejercicio de estiramiento de bíceps tipo stretching. Requiere banco.","Mantené el estiramiento durante 20-30 segundos con banco, sintiendo la tensión en bíceps. No rebotes.","Bíceps","Banco",,,,"[""bíceps"",""banco""]","true","2026-08-21T15:13:48.252Z"
"cmt33akho006nypj1zemuyhgd","Yoga fire log","STRETCHING","Estiramiento de pecho usando banco.","Con banco, estirá pecho suavemente hasta sentir tensión moderada. Respirá profundamente.","Pecho","Banco",,,,"[""pecho"",""banco""]","true","2026-08-21T15:13:48.348Z"
"cmt33akkb006oypj1kuzq3uql","Fascial stretch de fascia lateral","STRETCHING","Trabajo de flexibilidad para tríceps con palo.","Con palo, elongá tríceps manteniendo la postura estable. Sin dolor, solo tensión agradable.","Tríceps","Palo",,,,"[""tríceps"",""palo""]","true","2026-08-21T15:13:48.444Z"
"cmt33akmv006pypj168ae1ltt","Pilates mermaid","STRETCHING","Estiramiento de cuello usando foam roller.","Con foam roller, elongá cuello manteniendo la postura estable. Sin dolor, solo tensión agradable.","Cuello","Foam roller",,,,"[""cuello"",""foam_roller""]","true","2026-08-21T15:13:48.535Z"
"cmt33akps006qypj1wid4k0wh","Yoga supine twist","STRETCHING","Ejercicio de estiramiento de piernas tipo stretching. Requiere fitball.","Mantené el estiramiento durante 20-30 segundos con fitball, sintiendo la tensión en piernas. No rebotes.","Piernas","Fitball",,,,"[""piernas"",""fitball""]","true","2026-08-21T15:13:48.641Z"
"cmt33akvn006sypj1np2uk4gk","Estiramiento PNF de hombros","STRETCHING","Estiramiento de pecho usando fitball.","Con fitball, estirá pecho suavemente hasta sentir tensión moderada. Respirá profundamente.","Pecho","Fitball",,,,"[""pecho"",""fitball"",""estiramiento""]","true","2026-08-21T15:13:48.851Z"
"cmt33aky9006typj1h1epqsd5","Yoga lizard","STRETCHING","Trabajo de flexibilidad para core con palo.","Usá palo y mantené la posición estirando core. Relajá la zona y respirá.","Core","Palo",,,,"[""core"",""palo""]","true","2026-08-21T15:13:48.945Z"
"cmt33al0x006uypj16uaoyemc","Estiramiento de tríceps","STRETCHING","Rutina de elongación con palo enfocada en cuádriceps.","Mantené el estiramiento durante 20-30 segundos con palo, sintiendo la tensión en cuádriceps. No rebotes.","Cuádriceps","Palo",,,,"[""cuádriceps"",""palo"",""estiramiento""]","true","2026-08-21T15:13:49.041Z"
"cmt33al3o006vypj1fodafwyh","Yoga wide legged fold","STRETCHING","Trabajo de flexibilidad para antebrazos con banda.","Mantené el estiramiento durante 20-30 segundos con banda, sintiendo la tensión en antebrazos. No rebotes.","Antebrazos","Banda",,,,"[""antebrazos"",""banda""]","true","2026-08-21T15:13:49.140Z"
"cmt33al6g006wypj11e9uxcb9","Stretch de adductor lateral","STRETCHING","Ejercicio de estiramiento de cuádriceps tipo stretching. Requiere peso corporal.","Con peso corporal, estirá cuádriceps suavemente hasta sentir tensión moderada. Respirá profundamente.","Cuádriceps","Peso corporal",,,,"[""cuádriceps"",""peso_corporal""]","true","2026-08-21T15:13:49.240Z"
"cmt33al92006xypj1ukbgjork","Pilates spine stretch","STRETCHING","Trabajo de flexibilidad para pecho con peso corporal.","Con peso corporal, elongá pecho manteniendo la postura estable. Sin dolor, solo tensión agradable.","Pecho","Peso corporal",,,,"[""pecho"",""peso_corporal""]","true","2026-08-21T15:13:49.335Z"
"cmt33albq006yypj17nw87imt","Pilates swan","STRETCHING","Ejercicio de estiramiento de pantorrilla tipo stretching. Requiere banco.","Con banco, estirá pantorrilla suavemente hasta sentir tensión moderada. Respirá profundamente.","Pantorrilla","Banco",,,,"[""pantorrilla"",""banco""]","true","2026-08-21T15:13:49.431Z"
"cmt33alei006zypj19p2mpjl6","Relajación progresiva de piernas","STRETCHING","Estiramiento de full body usando peso corporal.","Mantené el estiramiento durante 20-30 segundos con peso corporal, sintiendo la tensión en full body. No rebotes.","Full body","Peso corporal",,,,"[""full_body"",""peso_corporal"",""relajacion""]","true","2026-08-21T15:13:49.530Z"
"cmt33alh80070ypj1j4xlcsfb","Pilates single leg stretch","STRETCHING","Ejercicio de estiramiento de antebrazos tipo stretching. Requiere peso corporal.","Mantené el estiramiento durante 20-30 segundos con peso corporal, sintiendo la tensión en antebrazos. No rebotes.","Antebrazos","Peso corporal",,,,"[""antebrazos"",""peso_corporal""]","true","2026-08-21T15:13:49.628Z"
"cmt33aljv0071ypj1si10pnsy","Postura del arco","STRETCHING","Rutina de elongación con palo enfocada en cuello.","Con palo, elongá cuello manteniendo la postura estable. Sin dolor, solo tensión agradable.","Cuello","Palo",,,,"[""cuello"",""palo""]","true","2026-08-21T15:13:49.723Z"
